2015	11980	721	Air Force	-	TEAM	-	-	-	-	9	 	 	 	 	 	 	 	 	 	 	 
2015	11980	721	Air Force	-	Totals	-	-	-	-	13	54	317	32	7	15	2	1	 	1	2	 
2015	11980	721	Air Force	-	Opponent Totals	-	-	-	-	13	34	189	11	11	12	1	 	3	4	 	 
2015	11980	5	Akron	-	TEAM	-	-	-	-	8	 	 	 	 	 	 	 	 	 	 	 
2015	11980	5	Akron	-	Totals	-	-	-	-	12	32	187	15	8	9	3	3	4	5	 	 
2015	11980	5	Akron	-	Opponent Totals	-	-	-	-	12	31	175	9	13	9	2	1	3	3	1	 
2015	11980	8	Alabama	-	TEAM	-	-	-	-	8	 	 	 	 	 	 	 	 	 	 	 
2015	11980	8	Alabama	-	Totals	-	-	-	-	14	55	344	27	18	10	4	1	 	1	3	 
2015	11980	8	Alabama	-	Opponent Totals	-	-	-	-	14	37	178	4	13	20	1	1	3	2	 	 
2015	11980	27	Appalachian St.	-	TEAM	-	-	-	-	7	 	 	 	 	 	 	 	 	 	 	 
2015	11980	27	Appalachian St.	-	Totals	-	-	-	-	12	45	291	29	11	5	4	4	3	2	2	 
2015	11980	27	Appalachian St.	-	Opponent Totals	-	-	-	-	12	40	234	19	11	10	4	1	 	1	1	 
2015	11980	29	Arizona	-	TEAM	-	-	-	-	14	 	 	 	 	 	 	 	 	 	 	 
2015	11980	29	Arizona	-	Totals	-	-	-	-	14	48	274	20	13	15	4	3	2	1	2	 
2015	11980	29	Arizona	-	Opponent Totals	-	-	-	-	14	47	268	13	19	15	3	1	 	2	 	 
2015	11980	28	Arizona St.	-	TEAM	-	-	-	-	9	 	 	 	 	 	 	 	 	 	 	 
2015	11980	28	Arizona St.	-	Totals	-	-	-	-	13	58	333	17	23	18	1	 	1	4	 	 
2015	11980	28	Arizona St.	-	Opponent Totals	-	-	-	-	13	35	209	11	15	9	2	 	2	6	1	 
2015	11980	31	Arkansas	-	TEAM	-	-	-	-	8	 	 	 	 	 	 	 	 	 	 	 
2015	11980	31	Arkansas	-	Totals	-	-	-	-	13	44	272	24	12	8	3	2	3	2	2	 
2015	11980	31	Arkansas	-	Opponent Totals	-	-	-	-	13	23	150	10	10	3	6	 	2	1	1	 
2015	11980	30	Arkansas St.	-	TEAM	-	-	-	-	9	 	 	 	 	 	 	 	 	 	 	 
2015	11980	30	Arkansas St.	-	Totals	-	-	-	-	13	47	281	24	13	10	4	1	 	5	1	 
2015	11980	30	Arkansas St.	-	Opponent Totals	-	-	-	-	13	35	219	21	8	6	2	3	2	2	 	 
2015	11980	725	Army West Point	-	TEAM	-	-	-	-	4	 	 	 	 	 	 	 	 	 	 	 
2015	11980	725	Army West Point	-	Totals	-	-	-	-	12	28	186	24	2	2	2	1	 	3	3	 
2015	11980	725	Army West Point	-	Opponent Totals	-	-	-	-	12	50	306	17	22	11	2	1	1	 	2	 
2015	11980	37	Auburn	-	TEAM	-	-	-	-	8	 	 	 	 	 	 	 	 	 	 	 
2015	11980	37	Auburn	-	Totals	-	-	-	-	13	51	306	25	13	13	1	1	3	2	 	 
2015	11980	37	Auburn	-	Opponent Totals	-	-	-	-	13	40	240	19	11	10	5	2	4	3	 	 
2015	11980	77	BYU	-	TEAM	-	-	-	-	9	 	 	 	 	 	 	 	 	 	 	 
2015	11980	77	BYU	-	Totals	-	-	-	-	13	52	323	25	17	10	1	2	2	2	 	 
2015	11980	77	BYU	-	Opponent Totals	-	-	-	-	13	42	254	17	15	10	2	2	 	4	 	 
2015	11980	47	Ball St.	-	TEAM	-	-	-	-	8	 	 	 	 	 	 	 	 	 	 	 
2015	11980	47	Ball St.	-	Totals	-	-	-	-	12	41	209	14	8	19	2	1	 	1	1	 
2015	11980	47	Ball St.	-	Opponent Totals	-	-	-	-	12	41	250	22	10	9	5	2	1	4	2	 
2015	11980	51	Baylor	-	TEAM	-	-	-	-	8	 	 	 	 	 	 	 	 	 	 	 
2015	11980	51	Baylor	-	Totals	-	-	-	-	12	59	360	39	7	13	4	1	1	2	3	 
