2015	11980	721	Air Force	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	721	Air Force	-	Totals	-	-	-	-	 	13	 	204	 
2015	11980	721	Air Force	-	Opponent Totals	-	-	-	-	 	13	 	80	 
2015	11980	5	Akron	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	5	Akron	-	Totals	-	-	-	-	 	12	 	167	 
2015	11980	5	Akron	-	Opponent Totals	-	-	-	-	 	12	 	152	 
2015	11980	8	Alabama	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	8	Alabama	-	Totals	-	-	-	-	 	14	 	205	 
2015	11980	8	Alabama	-	Opponent Totals	-	-	-	-	 	14	 	108	 
2015	11980	27	Appalachian St.	-	TEAM	-	-	-	-	 	7	 	 	 
2015	11980	27	Appalachian St.	-	Totals	-	-	-	-	 	12	 	186	 
2015	11980	27	Appalachian St.	-	Opponent Totals	-	-	-	-	 	12	 	46	 
2015	11980	29	Arizona	-	TEAM	-	-	-	-	 	14	 	 	 
2015	11980	29	Arizona	-	Totals	-	-	-	-	 	14	 	223	 
2015	11980	29	Arizona	-	Opponent Totals	-	-	-	-	 	14	 	239	 
2015	11980	28	Arizona St.	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	28	Arizona St.	-	Totals	-	-	-	-	 	13	 	298	 
2015	11980	28	Arizona St.	-	Opponent Totals	-	-	-	-	 	13	 	235	 
2015	11980	31	Arkansas	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	31	Arkansas	-	Totals	-	-	-	-	 	13	 	215	 
2015	11980	31	Arkansas	-	Opponent Totals	-	-	-	-	 	13	 	104	 
2015	11980	30	Arkansas St.	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	30	Arkansas St.	-	Totals	-	-	-	-	 	13	 	183	 
2015	11980	30	Arkansas St.	-	Opponent Totals	-	-	-	-	 	13	 	193	 
2015	11980	725	Army West Point	-	TEAM	-	-	-	-	 	4	 	 	 
2015	11980	725	Army West Point	-	Totals	-	-	-	-	 	12	 	63	 
2015	11980	725	Army West Point	-	Opponent Totals	-	-	-	-	 	12	 	88	 
2015	11980	37	Auburn	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	37	Auburn	-	Totals	-	-	-	-	 	13	 	136	 
2015	11980	37	Auburn	-	Opponent Totals	-	-	-	-	 	13	 	92	 
2015	11980	77	BYU	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	77	BYU	-	Totals	-	-	-	-	 	13	 	159	 
2015	11980	77	BYU	-	Opponent Totals	-	-	-	-	 	13	 	211	 
2015	11980	47	Ball St.	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	47	Ball St.	-	Totals	-	-	-	-	 	12	 	109	 
2015	11980	47	Ball St.	-	Opponent Totals	-	-	-	-	 	12	 	84	 
2015	11980	51	Baylor	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	51	Baylor	-	Totals	-	-	-	-	 	13	 	276	 
2015	11980	51	Baylor	-	Opponent Totals	-	-	-	-	 	13	 	152	 
2015	11980	66	Boise St.	-	TEAM	-	-	-	-	 	11	 	 	 
2015	11980	66	Boise St.	-	Totals	-	-	-	-	 	14	 	275	 
2015	11980	66	Boise St.	-	Opponent Totals	-	-	-	-	 	14	 	197	 
2015	11980	67	Boston College	-	TEAM	-	-	-	-	 	10	 	 	 
2015	11980	67	Boston College	-	Totals	-	-	-	-	 	13	 	224	 
2015	11980	67	Boston College	-	Opponent Totals	-	-	-	-	 	13	 	153	 
2015	11980	71	Bowling Green	-	TEAM	-	-	-	-	 	10	 	 	 
2015	11980	71	Bowling Green	-	Totals	-	-	-	-	 	14	 	168	 
2015	11980	71	Bowling Green	-	Opponent Totals	-	-	-	-	 	14	 	171	 
2015	11980	86	Buffalo	-	TEAM	-	-	-	-	 	6	 	 	 
2015	11980	86	Buffalo	-	Totals	-	-	-	-	 	11	 	182	 
2015	11980	86	Buffalo	-	Opponent Totals	-	-	-	-	 	11	 	83	 
2015	11980	107	California	-	TEAM	-	-	-	-	 	5	 	 	 
2015	11980	107	California	-	Totals	-	-	-	-	 	12	 	127	 
2015	11980	107	California	-	Opponent Totals	-	-	-	-	 	12	 	209	 
2015	11980	129	Central Mich.	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	129	Central Mich.	-	Totals	-	-	-	-	 	13	 	127	 
2015	11980	129	Central Mich.	-	Opponent Totals	-	-	-	-	 	13	 	187	 
