2015	11980	721	Air Force	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	721	Air Force	-	Totals	-	-	-	-	61	13	2,662	9	 
2015	11980	721	Air Force	-	Opponent Totals	-	-	-	-	68	13	2,710	8	 
2015	11980	5	Akron	-	TEAM	-	-	-	-	1	8	 	 	 
2015	11980	5	Akron	-	Totals	-	-	-	-	67	12	2,806	14	 
2015	11980	5	Akron	-	Opponent Totals	-	-	-	-	66	12	2,655	5	 
2015	11980	8	Alabama	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	8	Alabama	-	Totals	-	-	-	-	55	14	2,640	5	 
2015	11980	8	Alabama	-	Opponent Totals	-	-	-	-	88	14	3,790	9	 
2015	11980	27	Appalachian St.	-	TEAM	-	-	-	-	3	7	15	 	15
2015	11980	27	Appalachian St.	-	Totals	-	-	-	-	45	12	1,704	2	 
2015	11980	27	Appalachian St.	-	Opponent Totals	-	-	-	-	56	12	2,162	3	 
2015	11980	29	Arizona	-	TEAM	-	-	-	-	 	14	 	 	 
2015	11980	29	Arizona	-	Totals	-	-	-	-	80	14	3,651	10	 
2015	11980	29	Arizona	-	Opponent Totals	-	-	-	-	85	14	3,598	5	 
2015	11980	28	Arizona St.	-	TEAM	-	-	-	-	1	9	7	 	7
2015	11980	28	Arizona St.	-	Totals	-	-	-	-	67	13	2,774	6	 
2015	11980	28	Arizona St.	-	Opponent Totals	-	-	-	-	75	13	2,976	7	 
2015	11980	31	Arkansas	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	31	Arkansas	-	Totals	-	-	-	-	59	13	2,363	2	 
2015	11980	31	Arkansas	-	Opponent Totals	-	-	-	-	66	13	2,826	1	 
2015	11980	30	Arkansas St.	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	30	Arkansas St.	-	Totals	-	-	-	-	67	13	2,819	6	 
2015	11980	30	Arkansas St.	-	Opponent Totals	-	-	-	-	81	13	3,373	4	 
2015	11980	725	Army West Point	-	TEAM	-	-	-	-	 	4	 	 	 
2015	11980	725	Army West Point	-	Totals	-	-	-	-	44	12	1,731	1	 
2015	11980	725	Army West Point	-	Opponent Totals	-	-	-	-	36	12	1,385	1	 
2015	11980	37	Auburn	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	37	Auburn	-	Totals	-	-	-	-	52	13	2,115	1	 
2015	11980	37	Auburn	-	Opponent Totals	-	-	-	-	59	13	2,427	2	 
2015	11980	77	BYU	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	77	BYU	-	Totals	-	-	-	-	69	13	3,106	2	 
2015	11980	77	BYU	-	Opponent Totals	-	-	-	-	81	13	3,221	3	 
2015	11980	47	Ball St.	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	47	Ball St.	-	Totals	-	-	-	-	65	12	2,708	5	 
2015	11980	47	Ball St.	-	Opponent Totals	-	-	-	-	57	12	2,316	3	 
2015	11980	51	Baylor	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	51	Baylor	-	Totals	-	-	-	-	47	13	2,040	2	 
2015	11980	51	Baylor	-	Opponent Totals	-	-	-	-	82	13	3,350	3	 
2015	11980	66	Boise St.	-	TEAM	-	-	-	-	 	11	 	 	 
2015	11980	66	Boise St.	-	Totals	-	-	-	-	68	14	2,845	5	 
2015	11980	66	Boise St.	-	Opponent Totals	-	-	-	-	84	14	3,672	6	 
2015	11980	67	Boston College	-	TEAM	-	-	-	-	1	10	 	 	 
2015	11980	67	Boston College	-	Totals	-	-	-	-	66	13	2,764	4	 
2015	11980	67	Boston College	-	Opponent Totals	-	-	-	-	79	13	3,187	7	 
2015	11980	71	Bowling Green	-	TEAM	-	-	-	-	 	10	 	 	 
2015	11980	71	Bowling Green	-	Totals	-	-	-	-	82	14	3,497	3	 
2015	11980	71	Bowling Green	-	Opponent Totals	-	-	-	-	72	14	2,837	4	 
2015	11980	86	Buffalo	-	TEAM	-	-	-	-	 	6	 	 	 
2015	11980	86	Buffalo	-	Totals	-	-	-	-	50	11	2,037	4	 
2015	11980	86	Buffalo	-	Opponent Totals	-	-	-	-	60	11	2,508	8	 
2015	11980	107	California	-	TEAM	-	-	-	-	 	5	 	 	 
2015	11980	107	California	-	Totals	-	-	-	-	56	12	2,233	6	 
2015	11980	107	California	-	Opponent Totals	-	-	-	-	56	12	2,152	3	 
2015	11980	129	Central Mich.	-	TEAM	-	-	-	-	1	9	 	 	 
2015	11980	129	Central Mich.	-	Totals	-	-	-	-	57	13	2,076	5	 
2015	11980	129	Central Mich.	-	Opponent Totals	-	-	-	-	58	13	2,250	2	 
2015	11980	458	Charlotte	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	458	Charlotte	-	Totals	-	-	-	-	49	11	1,787	1	 
2015	11980	458	Charlotte	-	Opponent Totals	-	-	-	-	63	11	2,293	2	 
2015	11980	140	Cincinnati	-	TEAM	-	-	-	-	 	8	 	 	 
2015	11980	140	Cincinnati	-	Totals	-	-	-	-	64	13	2,481	6	 
2015	11980	140	Cincinnati	-	Opponent Totals	-	-	-	-	60	13	2,335	6	 
2015	11980	147	Clemson	-	TEAM	-	-	-	-	 	11	 	 	 
2015	11980	147	Clemson	-	Totals	-	-	-	-	78	13	3,306	2	 
2015	11980	147	Clemson	-	Opponent Totals	-	-	-	-	105	13	4,580	3	 
2015	11980	157	Colorado	-	TEAM	-	-	-	-	 	5	 	 	 
2015	11980	157	Colorado	-	Totals	-	-	-	-	65	12	2,869	3	 
2015	11980	157	Colorado	-	Opponent Totals	-	-	-	-	64	12	2,785	6	 
2015	11980	156	Colorado St.	-	TEAM	-	-	-	-	 	6	 	 	 
2015	11980	156	Colorado St.	-	Totals	-	-	-	-	51	13	2,235	4	 
2015	11980	156	Colorado St.	-	Opponent Totals	-	-	-	-	71	13	2,981	7	 
2015	11980	193	Duke	-	TEAM	-	-	-	-	 	7	 	 	 
2015	11980	193	Duke	-	Totals	-	-	-	-	59	13	2,537	8	 
2015	11980	193	Duke	-	Opponent Totals	-	-	-	-	63	13	2,603	4	 
2015	11980	196	East Carolina	-	TEAM	-	-	-	-	1	6	 	 	 
2015	11980	196	East Carolina	-	Totals	-	-	-	-	45	12	1,903	5	 
2015	11980	196	East Carolina	-	Opponent Totals	-	-	-	-	71	12	2,831	6	 
2015	11980	204	Eastern Mich.	-	TEAM	-	-	-	-	 	4	 	 	 
2015	11980	204	Eastern Mich.	-	Totals	-	-	-	-	84	12	3,457	4	 
2015	11980	204	Eastern Mich.	-	Opponent Totals	-	-	-	-	49	12	1,929	1	 
2015	11980	231	FIU	-	TEAM	-	-	-	-	 	6	 	 	 
2015	11980	231	FIU	-	Totals	-	-	-	-	82	12	3,211	7	 
2015	11980	231	FIU	-	Opponent Totals	-	-	-	-	65	12	2,767	9	 
2015	11980	229	Fla. Atlantic	-	TEAM	-	-	-	-	1	2	21	 	21
2015	11980	229	Fla. Atlantic	-	Totals	-	-	-	-	69	12	2,931	5	 
2015	11980	229	Fla. Atlantic	-	Opponent Totals	-	-	-	-	55	12	2,332	3	 
2015	11980	235	Florida	-	TEAM	-	-	-	-	1	9	 	 	 
2015	11980	235	Florida	-	Totals	-	-	-	-	65	12	2,832	7	 
2015	11980	235	Florida	-	Opponent Totals	-	-	-	-	76	12	3,148	4	 
2015	11980	234	Florida St.	-	TEAM	-	-	-	-	 	9	 	 	 
2015	11980	234	Florida St.	-	Totals	-	-	-	-	48	14	1,966	2	 
2015	11980	234	Florida St.	-	Opponent Totals	-	-	-	-	64	14	2,712	6	 
2015	11980	96	Fresno St.	-	TEAM	-	-	-	-	 	10	 	 	 
2015	11980	96	Fresno St.	-	Totals	-	-	-	-	85	14	3,432	3	 
2015	11980	96	Fresno St.	-	Opponent Totals	-	-	-	-	76	14	3,176	5	 
2015	11980	253	Ga. Southern	-	TEAM	-	-	-	-	1	4	 	 	 
2015	11980	253	Ga. Southern	-	Totals	-	-	-	-	39	12	1,493	3	 
2015	11980	253	Ga. Southern	-	Opponent Totals	-	-	-	-	53	12	2,182	4	 
2015	11980	257	Georgia	-	TEAM	-	-	-	-	 	11	 	 	 
2015	11980	257	Georgia	-	Totals	-	-	-	-	43	13	1,630	1	 
2015	11980	257	Georgia	-	Opponent Totals	-	-	-	-	74	13	3,059	2	 
2015	11980	254	Georgia St.	-	TEAM	-	-	-	-	 	6	 	 	 
2015	11980	254	Georgia St.	-	Totals	-	-	-	-	60	12	2,210	4	 
